date,team,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,FG%,FG3%,FT%,REB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,win%,FG%_opp,FG3%_opp,FT%_opp,REB/G_opp,AST/G_opp,STL/G_opp,BLK/G_opp,TOV/G_opp,PF/G_opp,PTS/G_opp,win%_opp,home
2021-10-27,Milwaukee,Minnesota,108,113,-235.0,195.0,231.0,-5.5,113.0,0.46218487394957986,0.35714285714285715,0.77,44.5,22.25,8.25,5.0,13.75,19.75,115.5,0.75,0.41025641025641024,0.3412698412698413,0.75,44.666666666666664,22.666666666666668,13.666666666666666,9.0,16.0,22.0,106.0,0.6666666666666666,1
2021-10-27,Atlanta,New Orleans,102,99,-200.0,175.0,220.5,-5.0,108.5,0.4558303886925795,0.36633663366336633,0.7777777777777778,52.666666666666664,25.0,8.0,5.0,11.666666666666666,19.333333333333332,110.0,0.6666666666666666,0.4241573033707865,0.3643410852713178,0.7887323943661971,51.75,22.0,6.75,5.25,18.5,19.5,101.25,0.25,0
2021-10-27,LA Lakers,Oklahoma City,115,123,-220.0,190.0,217.0,-5.5,106.5,0.4702702702702703,0.39705882352941174,0.6847826086956522,45.75,23.75,8.0,7.25,15.75,21.5,116.25,0.5,0.4090909090909091,0.2867132867132867,0.7,43.25,21.0,7.25,3.25,14.25,17.75,94.5,0.0,0
2021-10-27,Memphis,Portland,96,116,115.0,-135.0,233.0,2.5,117.5,0.4827586206896552,0.40384615384615385,0.8727272727272727,50.0,26.333333333333332,8.666666666666666,5.0,12.666666666666666,18.0,123.33333333333333,0.6666666666666666,0.47058823529411764,0.3360655737704918,0.7719298245614035,48.0,21.333333333333332,8.0,4.666666666666667,17.0,18.333333333333332,113.66666666666667,0.3333333333333333,0
2021-10-27,Indiana,Toronto,100,118,100.0,-120.0,214.0,1.0,105.5,0.45989304812834225,0.358974358974359,0.8170731707317073,48.75,24.5,5.75,5.5,15.75,22.0,116.75,0.25,0.4,0.29411764705882354,0.8023255813953488,52.5,20.0,10.25,3.25,15.25,18.75,100.25,0.25,0
2021-10-27,Boston,Washington,107,116,-175.0,155.0,224.0,-4.0,109.0,0.43523316062176165,0.35106382978723405,0.7848101265822784,48.5,27.0,9.25,9.0,16.5,22.0,116.0,0.5,0.43703703703703706,0.3173076923076923,0.8307692307692308,47.333333333333336,20.0,8.0,6.333333333333333,14.0,18.333333333333332,107.66666666666667,0.6666666666666666,1
2021-10-28,Washington,Atlanta,122,111,150.0,-170.0,222.5,4.0,109.5,0.4548022598870056,0.32558139534883723,0.7978723404255319,47.25,19.5,8.0,6.5,14.25,18.75,109.75,0.75,0.44591029023746703,0.3435114503816794,0.7903225806451613,53.25,24.0,7.0,4.75,11.5,18.0,108.0,0.75,1
2021-10-28,New York,Chicago,104,103,100.0,-120.0,216.5,1.5,104.5,0.45526315789473687,0.3804347826086957,0.7023809523809523,47.5,26.25,8.5,6.75,13.0,20.0,118.75,0.75,0.4647058823529412,0.4230769230769231,0.8641975308641975,41.25,24.5,10.25,6.5,14.0,16.5,107.5,1.0,0
2021-10-28,San Antonio,Dallas,99,104,220.0,-260.0,219.5,6.5,107.0,0.4755784061696658,0.32558139534883723,0.65,44.75,29.5,9.75,3.75,13.75,19.75,112.75,0.25,0.4043321299638989,0.3046875,0.7678571428571429,50.0,21.666666666666668,7.333333333333333,5.333333333333333,12.666666666666666,21.666666666666668,102.0,0.6666666666666666,0
2021-10-28,Philadelphia,Detroit,110,102,-600.0,450.0,211.0,-11.0,102.5,0.47398843930635837,0.3916083916083916,0.8235294117647058,42.25,22.5,7.5,6.75,11.5,15.75,110.0,0.5,0.40892193308550184,0.2247191011235955,0.7391304347826086,45.333333333333336,19.0,7.666666666666667,6.333333333333333,16.666666666666668,16.0,91.33333333333333,0.0,1
2021-10-28,Memphis,Golden State,104,101,200.0,-240.0,228.0,6.0,116.0,0.4533678756476684,0.38311688311688313,0.7702702702702703,50.0,26.5,8.75,4.5,14.75,19.75,116.5,0.5,0.46629213483146065,0.38095238095238093,0.776595744680851,48.0,28.25,8.75,4.25,14.75,17.75,115.25,1.0,0
2021-10-28,Utah,Houston,122,91,-450.0,375.0,222.5,-9.5,113.5,0.4548872180451128,0.328125,0.8208955223880597,48.333333333333336,18.0,8.333333333333334,4.666666666666667,13.333333333333334,19.333333333333332,113.0,1.0,0.45348837209302323,0.4084507042253521,0.7325581395348837,46.0,23.5,9.75,5.0,19.0,21.0,108.25,0.25,0
2021-10-28,Golden State,Memphis,101,104,-240.0,200.0,228.0,-6.0,116.0,0.46629213483146065,0.38095238095238093,0.776595744680851,48.0,28.25,8.75,4.25,14.75,17.75,115.25,1.0,0.4533678756476684,0.38311688311688313,0.7702702702702703,50.0,26.5,8.75,4.5,14.75,19.75,116.5,0.5,1
2021-10-28,Chicago,New York,103,104,-120.0,100.0,216.5,-1.5,104.5,0.4647058823529412,0.4230769230769231,0.8641975308641975,41.25,24.5,10.25,6.5,14.0,16.5,107.5,1.0,0.45526315789473687,0.3804347826086957,0.7023809523809523,47.5,26.25,8.5,6.75,13.0,20.0,118.75,0.75,1
2021-10-28,Detroit,Philadelphia,102,110,450.0,-600.0,211.0,11.0,102.5,0.40892193308550184,0.2247191011235955,0.7391304347826086,45.333333333333336,19.0,7.666666666666667,6.333333333333333,16.666666666666668,16.0,91.33333333333333,0.0,0.47398843930635837,0.3916083916083916,0.8235294117647058,42.25,22.5,7.5,6.75,11.5,15.75,110.0,0.5,0
2021-10-28,Dallas,San Antonio,104,99,-260.0,220.0,219.5,-6.5,107.0,0.4043321299638989,0.3046875,0.7678571428571429,50.0,21.666666666666668,7.333333333333333,5.333333333333333,12.666666666666666,21.666666666666668,102.0,0.6666666666666666,0.4755784061696658,0.32558139534883723,0.65,44.75,29.5,9.75,3.75,13.75,19.75,112.75,0.25,1
2021-10-28,Houston,Utah,91,122,375.0,-450.0,222.5,9.5,113.5,0.45348837209302323,0.4084507042253521,0.7325581395348837,46.0,23.5,9.75,5.0,19.0,21.0,108.25,0.25,0.4548872180451128,0.328125,0.8208955223880597,48.333333333333336,18.0,8.333333333333334,4.666666666666667,13.333333333333334,19.333333333333332,113.0,1.0,1
2021-10-28,Atlanta,Washington,111,122,-170.0,150.0,222.5,-4.0,109.5,0.44591029023746703,0.3435114503816794,0.7903225806451613,53.25,24.0,7.0,4.75,11.5,18.0,108.0,0.75,0.4548022598870056,0.32558139534883723,0.7978723404255319,47.25,19.5,8.0,6.5,14.25,18.75,109.75,0.75,0
2021-10-29,LA Lakers,Cleveland,113,101,-350.0,290.0,221.5,-8.0,107.0,0.47619047619047616,0.38011695906432746,0.7075471698113207,44.6,24.8,8.0,6.2,16.0,21.6,116.0,0.4,0.46153846153846156,0.28169014084507044,0.7946428571428571,46.4,25.0,7.6,4.4,14.4,16.0,105.0,0.6,1
2021-10-29,Denver,Dallas,106,75,-165.0,145.0,216.5,-4.0,105.0,0.4881656804733728,0.3333333333333333,0.6415094339622641,42.25,22.75,9.5,2.25,18.0,21.5,102.25,0.5,0.4180327868852459,0.32947976878612717,0.6811594202898551,48.75,20.75,6.5,5.75,12.5,21.0,102.5,0.75,1
2021-10-29,Dallas,Denver,75,106,145.0,-165.0,216.5,4.0,105.0,0.4180327868852459,0.32947976878612717,0.6811594202898551,48.75,20.75,6.5,5.75,12.5,21.0,102.5,0.75,0.4881656804733728,0.3333333333333333,0.6415094339622641,42.25,22.75,9.5,2.25,18.0,21.5,102.25,0.5,0
2021-10-29,Portland,LA Clippers,111,92,-160.0,140.0,223.5,-3.5,113.5,0.4691011235955056,0.35443037974683544,0.7613636363636364,48.0,21.5,8.75,5.0,16.0,18.75,114.25,0.5,0.4266666666666667,0.3067484662576687,0.7428571428571429,40.5,25.75,12.5,3.5,11.25,23.25,105.5,0.25,1
2021-10-29,Cleveland,LA Lakers,101,113,290.0,-350.0,221.5,8.0,107.0,0.46153846153846156,0.28169014084507044,0.7946428571428571,46.4,25.0,7.6,4.4,14.4,16.0,105.0,0.6,0.47619047619047616,0.38011695906432746,0.7075471698113207,44.6,24.8,8.0,6.2,16.0,21.6,116.0,0.4,0
2021-10-29,Sacramento,New Orleans,113,109,-120.0,100.0,221.0,-1.5,108.5,0.4435483870967742,0.3416149068322981,0.7307692307692307,45.5,24.5,7.0,4.75,13.75,20.0,110.5,0.5,0.42538975501113585,0.3515151515151515,0.8,50.2,22.4,6.4,5.4,16.6,19.4,100.8,0.2,0
2021-10-29,Toronto,Orlando,110,109,-460.0,380.0,206.5,-9.5,105.5,0.4129032258064516,0.3253012048192771,0.7714285714285715,50.2,20.4,11.8,3.8,14.2,19.0,103.8,0.4,0.4225352112676056,0.32663316582914576,0.7596153846153846,43.8,21.2,6.2,4.2,16.2,21.2,100.8,0.2,1
2021-10-29,LA Clippers,Portland,92,111,140.0,-160.0,223.5,3.5,113.5,0.4266666666666667,0.3067484662576687,0.7428571428571429,40.5,25.75,12.5,3.5,11.25,23.25,105.5,0.25,0.4691011235955056,0.35443037974683544,0.7613636363636364,48.0,21.5,8.75,5.0,16.0,18.75,114.25,0.5,0
2021-10-29,New Orleans,Sacramento,109,113,100.0,-120.0,221.0,1.5,108.5,0.42538975501113585,0.3515151515151515,0.8,50.2,22.4,6.4,5.4,16.6,19.4,100.8,0.2,0.4435483870967742,0.3416149068322981,0.7307692307692307,45.5,24.5,7.0,4.75,13.75,20.0,110.5,0.5,1
2021-10-29,Orlando,Toronto,109,110,380.0,-460.0,206.5,9.5,105.5,0.4225352112676056,0.32663316582914576,0.7596153846153846,43.8,21.2,6.2,4.2,16.2,21.2,100.8,0.2,0.4129032258064516,0.3253012048192771,0.7714285714285715,50.2,20.4,11.8,3.8,14.2,19.0,103.8,0.4,0
2021-10-30,Philadelphia,Atlanta,122,94,-165.0,145.0,216.5,-3.5,105.0,0.4786729857819905,0.4,0.8478260869565217,43.0,22.4,7.4,7.2,13.2,17.2,110.0,0.6,0.46466809421841543,0.3355263157894737,0.7631578947368421,51.2,24.4,6.4,4.4,11.8,17.6,108.6,0.6,1
2021-10-30,Washington,Boston,115,112,-130.0,110.0,223.5,-2.0,113.0,0.45695364238410596,0.3374233128834356,0.8,48.0,20.8,7.6,6.0,12.6,18.2,112.2,0.8,0.43524416135881105,0.35023041474654376,0.794392523364486,46.2,25.2,9.2,8.2,15.8,21.8,114.2,0.4,1
2021-10-30,Utah,Chicago,99,107,-160.0,140.0,218.5,-3.5,111.0,0.46153846153846156,0.3333333333333333,0.8144329896907216,50.75,19.5,8.25,4.5,14.0,20.25,115.25,1.0,0.45754716981132076,0.40441176470588236,0.8737864077669902,40.4,24.6,9.4,6.2,12.6,16.8,106.6,0.8,0
2021-10-30,Minnesota,Denver,91,93,-125.0,105.0,219.5,-1.5,106.0,0.4258241758241758,0.32748538011695905,0.7647058823529411,45.75,24.25,11.5,7.75,16.25,21.5,107.75,0.75,0.49406175771971494,0.32748538011695905,0.6515151515151515,44.0,23.8,9.2,2.4,18.2,22.0,103.0,0.6,1
2021-10-30,Orlando,Detroit,103,110,200.0,-240.0,207.5,6.0,105.0,0.43079922027290446,0.34763948497854075,0.75,44.166666666666664,21.666666666666668,5.333333333333333,4.333333333333333,16.333333333333332,21.666666666666668,102.16666666666667,0.16666666666666666,0.4084507042253521,0.2578125,0.726027397260274,43.25,19.75,8.5,5.75,15.5,17.5,94.0,0.0,0
2021-10-30,Oklahoma City,Golden State,82,103,600.0,-900.0,217.0,12.5,105.0,0.4269406392694064,0.3111111111111111,0.7171717171717171,43.0,21.0,7.4,3.2,14.4,17.4,100.2,0.2,0.45964125560538116,0.37433155080213903,0.7735849056603774,48.0,28.4,8.6,4.8,16.2,17.6,112.4,0.8,0
2021-10-30,Toronto,Indiana,97,94,125.0,-145.0,212.0,3.0,103.5,0.426497277676951,0.32142857142857145,0.7559055118110236,48.5,20.0,11.666666666666666,3.5,13.0,18.833333333333332,104.83333333333333,0.5,0.4523809523809524,0.34579439252336447,0.7950819672131147,46.833333333333336,22.833333333333332,6.333333333333333,6.0,16.5,22.333333333333332,110.83333333333333,0.16666666666666666,0
2021-10-30,Miami,Memphis,129,103,135.0,-155.0,215.0,3.5,105.0,0.4511930585683297,0.29559748427672955,0.8440366972477065,55.4,23.6,6.8,2.2,14.8,21.8,111.0,0.8,0.44306418219461696,0.35148514851485146,0.8068181818181818,50.2,26.2,10.4,5.4,15.2,18.6,114.0,0.6,0
2021-10-30,Memphis,Miami,103,129,-155.0,135.0,215.0,-3.5,105.0,0.44306418219461696,0.35148514851485146,0.8068181818181818,50.2,26.2,10.4,5.4,15.2,18.6,114.0,0.6,0.4511930585683297,0.29559748427672955,0.8440366972477065,55.4,23.6,6.8,2.2,14.8,21.8,111.0,0.8,1
2021-10-30,San Antonio,Milwaukee,102,93,240.0,-280.0,223.5,7.0,109.0,0.469601677148847,0.33962264150943394,0.64,45.4,27.8,9.0,5.2,13.8,19.0,110.0,0.2,0.45132743362831856,0.33658536585365856,0.768595041322314,44.2,22.2,8.6,4.6,12.6,19.4,114.0,0.6,0
2021-10-30,Denver,Minnesota,93,91,105.0,-125.0,219.5,1.5,106.0,0.49406175771971494,0.32748538011695905,0.6515151515151515,44.0,23.8,9.2,2.4,18.2,22.0,103.0,0.6,0.4258241758241758,0.32748538011695905,0.7647058823529411,45.75,24.25,11.5,7.75,16.25,21.5,107.75,0.75,0
2021-10-30,New York,New Orleans,123,117,-360.0,300.0,214.0,-8.0,104.0,0.4559139784946237,0.38028169014084506,0.7115384615384616,47.8,24.2,7.8,6.8,13.0,20.2,115.8,0.8,0.4259597806215722,0.33668341708542715,0.7619047619047619,50.0,21.666666666666668,6.833333333333333,5.5,15.5,19.833333333333332,102.16666666666667,0.16666666666666666,0
2021-10-30,New Orleans,New York,117,123,300.0,-360.0,214.0,8.0,104.0,0.4259597806215722,0.33668341708542715,0.7619047619047619,50.0,21.666666666666668,6.833333333333333,5.5,15.5,19.833333333333332,102.16666666666667,0.16666666666666666,0.4559139784946237,0.38028169014084506,0.7115384615384616,47.8,24.2,7.8,6.8,13.0,20.2,115.8,0.8,1
2021-10-30,Golden State,Oklahoma City,103,82,-900.0,600.0,217.0,-12.5,105.0,0.45964125560538116,0.37433155080213903,0.7735849056603774,48.0,28.4,8.6,4.8,16.2,17.6,112.4,0.8,0.4269406392694064,0.3111111111111111,0.7171717171717171,43.0,21.0,7.4,3.2,14.4,17.4,100.2,0.2,1
2021-10-30,Detroit,Orlando,110,103,-240.0,200.0,207.5,-6.0,105.0,0.4084507042253521,0.2578125,0.726027397260274,43.25,19.75,8.5,5.75,15.5,17.5,94.0,0.0,0.43079922027290446,0.34763948497854075,0.75,44.166666666666664,21.666666666666668,5.333333333333333,4.333333333333333,16.333333333333332,21.666666666666668,102.16666666666667,0.16666666666666666,1
2021-10-30,Atlanta,Philadelphia,94,122,145.0,-165.0,216.5,3.5,105.0,0.46466809421841543,0.3355263157894737,0.7631578947368421,51.2,24.4,6.4,4.4,11.8,17.6,108.6,0.6,0.4786729857819905,0.4,0.8478260869565217,43.0,22.4,7.4,7.2,13.2,17.2,110.0,0.6,0
2021-10-30,Milwaukee,San Antonio,93,102,-280.0,240.0,223.5,-7.0,109.0,0.45132743362831856,0.33658536585365856,0.768595041322314,44.2,22.2,8.6,4.6,12.6,19.4,114.0,0.6,0.469601677148847,0.33962264150943394,0.64,45.4,27.8,9.0,5.2,13.8,19.0,110.0,0.2,1
2021-10-30,Indiana,Toronto,94,97,-145.0,125.0,212.0,-3.0,103.5,0.4523809523809524,0.34579439252336447,0.7950819672131147,46.833333333333336,22.833333333333332,6.333333333333333,6.0,16.5,22.333333333333332,110.83333333333333,0.16666666666666666,0.426497277676951,0.32142857142857145,0.7559055118110236,48.5,20.0,11.666666666666666,3.5,13.0,18.833333333333332,104.83333333333333,0.5,1
2021-10-30,Chicago,Utah,107,99,140.0,-160.0,218.5,3.5,111.0,0.45754716981132076,0.40441176470588236,0.8737864077669902,40.4,24.6,9.4,6.2,12.6,16.8,106.6,0.8,0.46153846153846156,0.3333333333333333,0.8144329896907216,50.75,19.5,8.25,4.5,14.0,20.25,115.25,1.0,1
2021-10-30,Boston,Washington,112,115,110.0,-130.0,223.5,2.0,113.0,0.43524416135881105,0.35023041474654376,0.794392523364486,46.2,25.2,9.2,8.2,15.8,21.8,114.2,0.4,0.45695364238410596,0.3374233128834356,0.8,48.0,20.8,7.6,6.0,12.6,18.2,112.2,0.8,0
2021-10-31,Sacramento,Dallas,99,105,165.0,-185.0,218.5,4.5,107.0,0.45353982300884954,0.3404255319148936,0.7864077669902912,45.4,23.4,6.4,4.8,13.8,20.0,111.0,0.6,0.3963963963963964,0.30952380952380953,0.7083333333333334,46.2,19.4,6.8,5.2,13.0,20.2,97.0,0.6,0
2021-10-31,LA Lakers,Houston,95,85,-650.0,475.0,224.5,-11.0,109.0,0.48717948717948717,0.3888888888888889,0.7241379310344828,44.166666666666664,24.666666666666668,8.166666666666666,6.166666666666667,16.666666666666668,21.333333333333332,115.5,0.5,0.42596810933940776,0.3602150537634409,0.7614678899082569,45.0,21.8,9.4,4.6,17.4,21.6,104.8,0.2,1
2021-10-31,Houston,LA Lakers,85,95,475.0,-650.0,224.5,11.0,109.0,0.42596810933940776,0.3602150537634409,0.7614678899082569,45.0,21.8,9.4,4.6,17.4,21.6,104.8,0.2,0.48717948717948717,0.3888888888888889,0.7241379310344828,44.166666666666664,24.666666666666668,8.166666666666666,6.166666666666667,16.666666666666668,21.333333333333332,115.5,0.5,0
2021-10-31,Utah,Milwaukee,107,95,-185.0,165.0,222.0,-4.5,114.5,0.44469525959367945,0.32547169811320753,0.8362068965517241,51.4,18.6,7.6,5.0,15.2,20.4,112.0,0.8,0.4436229205175601,0.3237704918032787,0.7591240875912408,45.5,21.833333333333332,8.166666666666666,4.166666666666667,13.666666666666666,19.166666666666668,110.5,0.5,0
2021-10-31,Dallas,Sacramento,105,99,-185.0,165.0,218.5,-4.5,107.0,0.3963963963963964,0.30952380952380953,0.7083333333333334,46.2,19.4,6.8,5.2,13.0,20.2,97.0,0.6,0.45353982300884954,0.3404255319148936,0.7864077669902912,45.4,23.4,6.4,4.8,13.8,20.0,111.0,0.6,1
2021-10-31,Milwaukee,Utah,95,107,165.0,-185.0,222.0,4.5,114.5,0.4436229205175601,0.3237704918032787,0.7591240875912408,45.5,21.833333333333332,8.166666666666666,4.166666666666667,13.666666666666666,19.166666666666668,110.5,0.5,0.44469525959367945,0.32547169811320753,0.8362068965517241,51.4,18.6,7.6,5.0,15.2,20.4,112.0,0.8,1
2021-11-01,Washington,Atlanta,111,118,175.0,-200.0,222.0,5.5,106.0,0.4398563734290844,0.32663316582914576,0.8013245033112583,50.333333333333336,20.5,7.333333333333333,6.166666666666667,12.666666666666666,18.833333333333332,112.66666666666667,0.8333333333333334,0.4501779359430605,0.3390804597701149,0.7578947368421053,50.833333333333336,24.333333333333332,6.333333333333333,3.8333333333333335,13.0,17.5,106.16666666666667,0.5,0
2021-11-01,Chicago,Boston,128,114,120.0,-140.0,215.5,3.0,110.5,0.4524271844660194,0.3821656050955414,0.8571428571428571,41.166666666666664,23.166666666666668,9.166666666666666,6.0,12.0,17.166666666666668,106.66666666666667,0.8333333333333334,0.43079584775086505,0.32098765432098764,0.8106060606060606,47.5,24.833333333333332,9.0,8.5,15.0,23.5,113.83333333333333,0.3333333333333333,0
2021-11-01,Boston,Chicago,114,128,-140.0,120.0,215.5,-3.0,110.5,0.43079584775086505,0.32098765432098764,0.8106060606060606,47.5,24.833333333333332,9.0,8.5,15.0,23.5,113.83333333333333,0.3333333333333333,0.4524271844660194,0.3821656050955414,0.8571428571428571,41.166666666666664,23.166666666666668,9.166666666666666,6.0,12.0,17.166666666666668,106.66666666666667,0.8333333333333334,1
2021-11-01,Memphis,Denver,106,97,-135.0,115.0,215.5,-2.0,105.5,0.4343257443082312,0.34523809523809523,0.8256880733944955,47.166666666666664,26.166666666666668,11.0,5.666666666666667,15.0,18.333333333333332,112.16666666666667,0.5,0.4793713163064833,0.3125,0.6707317073170732,44.666666666666664,23.833333333333332,9.5,3.6666666666666665,18.166666666666668,20.833333333333332,101.33333333333333,0.6666666666666666,1
2021-11-01,San Antonio,Indiana,118,131,120.0,-140.0,215.5,2.5,105.0,0.4597902097902098,0.32105263157894737,0.6565656565656566,46.0,27.833333333333332,9.5,4.833333333333333,13.0,18.0,108.66666666666667,0.3333333333333333,0.44976076555023925,0.33852140077821014,0.782608695652174,45.857142857142854,23.142857142857142,6.571428571428571,6.571428571428571,16.857142857142858,21.571428571428573,108.42857142857143,0.14285714285714285,0
2021-11-01,Oklahoma City,LA Clippers,94,99,550.0,-800.0,210.0,12.5,103.0,0.4145873320537428,0.2922374429223744,0.725,43.333333333333336,19.833333333333332,7.5,3.6666666666666665,14.5,15.833333333333334,97.16666666666667,0.16666666666666666,0.4199134199134199,0.3170731707317073,0.7093023255813954,41.0,24.0,11.4,3.8,11.4,21.4,102.8,0.2,0
2021-11-01,Denver,Memphis,97,106,115.0,-135.0,215.5,2.0,105.5,0.4793713163064833,0.3125,0.6707317073170732,44.666666666666664,23.833333333333332,9.5,3.6666666666666665,18.166666666666668,20.833333333333332,101.33333333333333,0.6666666666666666,0.4343257443082312,0.34523809523809523,0.8256880733944955,47.166666666666664,26.166666666666668,11.0,5.666666666666667,15.0,18.333333333333332,112.16666666666667,0.5,0
2021-11-01,Orlando,Minnesota,115,97,320.0,-380.0,217.0,8.5,109.0,0.43166666666666664,0.3660377358490566,0.7481481481481481,44.42857142857143,21.571428571428573,5.285714285714286,4.571428571428571,16.428571428571427,21.571428571428573,102.28571428571429,0.14285714285714285,0.4194260485651214,0.32547169811320753,0.776595744680851,45.8,23.6,10.8,7.4,17.0,21.8,104.4,0.6,0
2021-11-01,Toronto,New York,113,104,250.0,-300.0,209.0,7.5,103.0,0.4261275272161742,0.32456140350877194,0.7482014388489209,48.42857142857143,19.714285714285715,11.142857142857142,3.5714285714285716,13.285714285714286,18.571428571428573,103.71428571428571,0.5714285714285714,0.4652014652014652,0.4065040650406504,0.7286821705426356,46.0,23.833333333333332,7.666666666666667,6.333333333333333,12.833333333333334,20.333333333333332,117.0,0.8333333333333334,0
2021-11-01,LA Clippers,Oklahoma City,99,94,-800.0,550.0,210.0,-12.5,103.0,0.4199134199134199,0.3170731707317073,0.7093023255813954,41.0,24.0,11.4,3.8,11.4,21.4,102.8,0.2,0.4145873320537428,0.2922374429223744,0.725,43.333333333333336,19.833333333333332,7.5,3.6666666666666665,14.5,15.833333333333334,97.16666666666667,0.16666666666666666,1
2021-11-01,Minnesota,Orlando,97,115,-380.0,320.0,217.0,-8.5,109.0,0.4194260485651214,0.32547169811320753,0.776595744680851,45.8,23.6,10.8,7.4,17.0,21.8,104.4,0.6,0.43166666666666664,0.3660377358490566,0.7481481481481481,44.42857142857143,21.571428571428573,5.285714285714286,4.571428571428571,16.428571428571427,21.571428571428573,102.28571428571429,0.14285714285714285,1
2021-11-01,Portland,Philadelphia,103,113,-125.0,105.0,221.5,-2.0,108.0,0.455535390199637,0.36363636363636365,0.7565217391304347,50.333333333333336,22.833333333333332,7.833333333333333,5.166666666666667,15.0,18.666666666666668,113.5,0.5,0.4881889763779528,0.38461538461538464,0.8648648648648649,42.0,22.666666666666668,8.0,7.0,13.0,18.333333333333332,112.0,0.6666666666666666,0
2021-11-01,Philadelphia,Portland,113,103,105.0,-125.0,221.5,2.0,108.0,0.4881889763779528,0.38461538461538464,0.8648648648648649,42.0,22.666666666666668,8.0,7.0,13.0,18.333333333333332,112.0,0.6666666666666666,0.455535390199637,0.36363636363636365,0.7565217391304347,50.333333333333336,22.833333333333332,7.833333333333333,5.166666666666667,15.0,18.666666666666668,113.5,0.5,1
2021-11-01,Indiana,San Antonio,131,118,-140.0,120.0,215.5,-2.5,105.0,0.44976076555023925,0.33852140077821014,0.782608695652174,45.857142857142854,23.142857142857142,6.571428571428571,6.571428571428571,16.857142857142858,21.571428571428573,108.42857142857143,0.14285714285714285,0.4597902097902098,0.32105263157894737,0.6565656565656566,46.0,27.833333333333332,9.5,4.833333333333333,13.0,18.0,108.66666666666667,0.3333333333333333,1
2021-11-01,New York,Toronto,104,113,-300.0,250.0,209.0,-7.5,103.0,0.4652014652014652,0.4065040650406504,0.7286821705426356,46.0,23.833333333333332,7.666666666666667,6.333333333333333,12.833333333333334,20.333333333333332,117.0,0.8333333333333334,0.4261275272161742,0.32456140350877194,0.7482014388489209,48.42857142857143,19.714285714285715,11.142857142857142,3.5714285714285716,13.285714285714286,18.571428571428573,103.71428571428571,0.5714285714285714,1
2021-11-01,Atlanta,Washington,118,111,-200.0,175.0,222.0,-5.5,106.0,0.4501779359430605,0.3390804597701149,0.7578947368421053,50.833333333333336,24.333333333333332,6.333333333333333,3.8333333333333335,13.0,17.5,106.16666666666667,0.5,0.4398563734290844,0.32663316582914576,0.8013245033112583,50.333333333333336,20.5,7.333333333333333,6.166666666666667,12.666666666666666,18.833333333333332,112.66666666666667,0.8333333333333334,1
2021-11-02,Miami,Dallas,125,110,-140.0,120.0,209.5,-2.5,103.5,0.46265938069216755,0.3469387755102041,0.84375,54.5,24.833333333333332,7.666666666666667,2.1666666666666665,15.333333333333334,21.0,114.0,0.8333333333333334,0.4044943820224719,0.3117408906882591,0.6982758620689655,46.0,20.166666666666668,7.0,5.0,12.333333333333334,20.166666666666668,98.33333333333333,0.6666666666666666,0
2021-11-02,Milwaukee,Detroit,117,89,-180.0,160.0,211.5,-4.5,108.5,0.4379905808477237,0.3192982456140351,0.7622377622377622,45.285714285714285,21.0,8.0,4.0,13.0,19.571428571428573,108.28571428571429,0.42857142857142855,0.4072657743785851,0.28921568627450983,0.736,41.666666666666664,21.0,9.666666666666666,5.333333333333333,15.0,17.666666666666668,96.16666666666667,0.16666666666666666,0
2021-11-02,LA Lakers,Houston,119,117,-600.0,450.0,219.5,-11.0,107.0,0.4750778816199377,0.37554585152838427,0.7131782945736435,44.0,24.285714285714285,9.142857142857142,6.571428571428571,16.0,21.142857142857142,112.57142857142857,0.5714285714285714,0.42524271844660194,0.3411214953271028,0.7101449275362319,46.666666666666664,21.166666666666668,9.166666666666666,4.333333333333333,18.666666666666668,21.0,101.5,0.16666666666666666,1
2021-11-02,Houston,LA Lakers,117,119,450.0,-600.0,219.5,11.0,107.0,0.42524271844660194,0.3411214953271028,0.7101449275362319,46.666666666666664,21.166666666666668,9.166666666666666,4.333333333333333,18.666666666666668,21.0,101.5,0.16666666666666666,0.4750778816199377,0.37554585152838427,0.7131782945736435,44.0,24.285714285714285,9.142857142857142,6.571428571428571,16.0,21.142857142857142,112.57142857142857,0.5714285714285714,0
2021-11-02,Dallas,Miami,110,125,120.0,-140.0,209.5,2.5,103.5,0.4044943820224719,0.3117408906882591,0.6982758620689655,46.0,20.166666666666668,7.0,5.0,12.333333333333334,20.166666666666668,98.33333333333333,0.6666666666666666,0.46265938069216755,0.3469387755102041,0.84375,54.5,24.833333333333332,7.666666666666667,2.1666666666666665,15.333333333333334,21.0,114.0,0.8333333333333334,1
2021-11-02,Detroit,Milwaukee,89,117,160.0,-180.0,211.5,4.5,108.5,0.4072657743785851,0.28921568627450983,0.736,41.666666666666664,21.0,9.666666666666666,5.333333333333333,15.0,17.666666666666668,96.16666666666667,0.16666666666666666,0.4379905808477237,0.3192982456140351,0.7622377622377622,45.285714285714285,21.0,8.0,4.0,13.0,19.571428571428573,108.28571428571429,0.42857142857142855,1
